ID,Name,Sex,Height,Weight
8689,Andreas "Andi" Bauer,男,184,70
8689,Andreas "Andi" Bauer,男,184,70
8689,Andreas "Andi" Bauer,男,184,70
8689,Andreas "Andi" Bauer,男,184,70
8692,Armin Bauer,男,174,66
8692,Armin Bauer,男,174,66
8692,Armin Bauer,男,174,66
8692,Armin Bauer,男,174,66
8692,Armin Bauer,男,174,66
8692,Armin Bauer,男,174,66
8693,Bernhard Bauer,男,192,84
8701,Hans Bauer,男,NAN,NAN
8701,Hans Bauer,男,NAN,NAN
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8705,John William Bauer,男,170,67
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8709,Klemen Bauer,男,183,72
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8712,Luk Bauer,男,181,73
8714,Reinhold Bauer,男,186,94
8722,Thomas Bauer,男,173,69
8724,Veronika Elisabeth Bauer,女,165,62
8724,Veronika Elisabeth Bauer,女,165,62
8724,Veronika Elisabeth Bauer,女,165,62
8725,Viola Bauer,女,167,61
8725,Viola Bauer,女,167,61
8725,Viola Bauer,女,167,61
8725,Viola Bauer,女,167,61
8725,Viola Bauer,女,167,61
8725,Viola Bauer,女,167,61
8725,Viola Bauer,女,167,61
8734,Pierre Baugniet,男,NAN,NAN
8737,Yury Nikolayevich Baulin,男,189,86
8748,Alex Baumann,男,181,100
8748,Alex Baumann,男,181,100
8758,Hans Baumann,男,NAN,NAN
8758,Hans Baumann,男,NAN,NAN
8760,Hans Baumann,男,180,89
8765,Jasmin Baumann (-Nunige),女,162,49
8765,Jasmin Baumann (-Nunige),女,162,49
8767,Jonas Baumann,男,175,71
8767,Jonas Baumann,男,175,71
8767,Jonas Baumann,男,175,71
8771,Romed Baumann,男,184,91
8771,Romed Baumann,男,184,91
8771,Romed Baumann,男,184,91
8774,Alphonse Baume,男,170,68
8774,Alphonse Baume,男,170,68
8774,Alphonse Baume,男,170,68
8774,Alphonse Baume,男,170,68
8774,Alphonse Baume,男,170,68
8776,Stefan Baumeister,男,173,72
8776,Stefan Baumeister,男,173,72
8779,Eleanore Bumel,女,NAN,NAN
8787,Alexander Baumgrtel,男,188,82
8787,Alexander Baumgrtel,男,188,82
8787,Alexander Baumgrtel,男,188,82
8790,Alexej Baumgrtner,男,182,83
8790,Alexej Baumgrtner,男,182,83
8791,Armin Baumgartner,男,189,88
8798,Floyd Joseph "Mike" Baumgartner,男,177,93
8799,Nick Baumgartner,男,183,91
8799,Nick Baumgartner,男,183,91
8801,Hans-Jrgen Bumler,男,176,74
8801,Hans-Jrgen Bumler,男,176,74
8812,Michel Baur,男,NAN,NAN
8816,Holger Bauroth,男,184,74
8816,Holger Bauroth,男,184,74
8816,Holger Bauroth,男,184,74
8816,Holger Bauroth,男,184,74
8816,Holger Bauroth,男,184,74
8816,Holger Bauroth,男,184,74
8826,Andr Bautier,男,NAN,NAN
8827,Sergey Viktorovich Bautin,男,191,91
8835,Ines Bautzmann (-Pochert),女,176,67
8835,Ines Bautzmann (-Pochert),女,176,67
8835,Ines Bautzmann (-Pochert),女,176,67
8845,Mirko Bave,男,180,70
8845,Mirko Bave,男,180,70
8845,Mirko Bave,男,180,70
8845,Mirko Bave,男,180,70
8847,Allison Baver,女,160,57
8847,Allison Baver,女,160,57
8847,Allison Baver,女,160,57
8847,Allison Baver,女,160,57
8847,Allison Baver,女,160,57
8847,Allison Baver,女,160,57
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8849,Florence  Andre Isabelle Baverel-Robert,女,167,60
8857,Alain Baxter,男,179,75
8857,Alain Baxter,男,179,75
8857,Alain Baxter,男,179,75
8857,Alain Baxter,男,179,75
8860,"Virginia Day ""Ginny"" Baxter (-McKendrick, -Newman)",女,NAN,NAN
8861,Gregory Baxter,男,179,62
8861,Gregory Baxter,男,179,62
8861,Gregory Baxter,男,179,62
8865,Noel Baxter,男,173,73
8865,Noel Baxter,男,173,73
8865,Noel Baxter,男,173,73
8868,Tina Bay,女,177,65
8868,Tina Bay,女,177,65
8872,Bayanjavyn Damdinjav,男,172,71
8872,Bayanjavyn Damdinjav,男,172,71
8872,Bayanjavyn Damdinjav,男,172,71
8892,Martin Bayer,男,173,62
8892,Martin Bayer,男,173,62
8898,Fernande Bayetto (-Jolivet),女,NAN,NAN
8921,Fiona "Felsie" Bayne,女,169,69
8924,Simon Baynes,男,178,70
8933,Ivan Bayrakov,男,178,64
8933,Ivan Bayrakov,男,178,64
8933,Ivan Bayrakov,男,178,64
8933,Ivan Bayrakov,男,178,64
8933,Ivan Bayrakov,男,178,64
8933,Ivan Bayrakov,男,178,64
8955,Reza Bazargan,男,NAN,NAN
8955,Reza Bazargan,男,NAN,NAN
8955,Reza Bazargan,男,NAN,NAN
8960,Vera Yevgenyevna Bazarova,女,158,46
8960,Vera Yevgenyevna Bazarova,女,158,46
8965,Cornelis Jan Bazen,男,179,76
8967,Svetlana Valeryevna Bazhanova,女,175,70
8967,Svetlana Valeryevna Bazhanova,女,175,70
8967,Svetlana Valeryevna Bazhanova,女,175,70
8967,Svetlana Valeryevna Bazhanova,女,175,70
8967,Svetlana Valeryevna Bazhanova,女,175,70
8967,Svetlana Valeryevna Bazhanova,女,175,70
8967,Svetlana Valeryevna Bazhanova,女,175,70
8967,Svetlana Valeryevna Bazhanova,女,175,70
8970,Nikolay Serafimovich Bazhukov,男,175,70
8970,Nikolay Serafimovich Bazhukov,男,175,70
8970,Nikolay Serafimovich Bazhukov,男,175,70
8970,Nikolay Serafimovich Bazhukov,男,175,70
8970,Nikolay Serafimovich Bazhukov,男,175,70
8986,Marcello Bazzana,男,NAN,NAN
8986,Marcello Bazzana,男,NAN,NAN
8987,Evelyn Bazzanella,女,168,58
8989,Gian Bazzi,男,NAN,NAN
9011,Gary Beacom,男,180,67
9023,William Paul Beamisch,男,NAN,NAN
9028,Jeff Bean,男,180,83
9028,Jeff Bean,男,180,83
9028,Jeff Bean,男,180,83
9030,Nicolas Bean,男,170,63
9030,Nicolas Bean,男,170,63
9030,Nicolas Bean,男,170,63
9030,Nicolas Bean,男,170,63
9031,Roger Bean,男,185,76
9032,Aaron J. "AJ" Bear,男,170,82
9032,Aaron J. "AJ" Bear,男,170,82
9032,Aaron J. "AJ" Bear,男,170,82
9032,Aaron J. "AJ" Bear,男,170,82
9048,Jean-Guillaume Batrix,男,172,NAN
9048,Jean-Guillaume Batrix,男,172,NAN
9048,Jean-Guillaume Batrix,男,172,NAN
9048,Jean-Guillaume Batrix,男,172,NAN
9048,Jean-Guillaume Batrix,男,172,NAN
9048,Jean-Guillaume Batrix,男,172,NAN
9072,Mark David Beaufait,男,175,75
9079,Alex Beaulieu-Marchand,男,182,70
9112,Leon Bebler,男,NAN,NAN
9114,Jnis Bebris,男,NAN,NAN
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9118,Sylvie Becaert,女,166,54
9142,Kelly Bchard,女,175,66
9145,Antonia Becherer,女,171,58
9146,Ferdinand Becherer,男,183,75
9150,"Yelena Yuryevna Bechke (-Petrova, -Ellis)",女,158,48
9155,Pierre Bchu,男,178,69
9159,Enis Beirbegovi,男,181,90
9159,Enis Beirbegovi,男,181,90
9159,Enis Beirbegovi,男,181,90
9159,Enis Beirbegovi,男,181,90
9159,Enis Beirbegovi,男,181,90
9159,Enis Beirbegovi,男,181,90
9159,Enis Beirbegovi,男,181,90
9159,Enis Beirbegovi,男,181,90
9162,Arnold Beck,男,177,67
9163,William LeBaron "Bill" Beck,男,NAN,NAN
9163,William LeBaron "Bill" Beck,男,NAN,NAN
9165,Christoff Beck,男,185,79
9166,Florian Beck,男,175,73
9166,Florian Beck,男,175,73
9168,Franz Beck,男,NAN,NAN
9168,Franz Beck,男,NAN,NAN
9168,Franz Beck,男,NAN,NAN
9168,Franz Beck,男,NAN,NAN
9168,Franz Beck,男,NAN,NAN
9170,Hans Arnold Beck,男,183,NAN
9172,Kathrin Beck,女,NAN,NAN
9177,Lesley Beck,女,152,45
9177,Lesley Beck,女,152,45
9177,Lesley Beck,女,152,45
9179,Martin Beck,男,NAN,NAN
9180,Max Beck,男,NAN,NAN
9180,Max Beck,男,NAN,NAN
9182,Peter Beck,男,NAN,NAN
9183,Simon Beck,男,172,70
9184,Timothy Beck,男,177,80
9211,Maritta Becker,女,168,64
9211,Maritta Becker,女,168,64
9211,Maritta Becker,女,168,64
9217,Sabine Becker,女,173,59
9217,Sabine Becker,女,173,59
9218,Sean Peter Becker,男,183,94
9220,Thomas Michael "Tom" Becker,男,183,86
9220,Thomas Michael "Tom" Becker,男,183,86
9220,Thomas Michael "Tom" Becker,男,183,86
9220,Thomas Michael "Tom" Becker,男,183,86
9230,Patrick Beckert,男,183,80
9230,Patrick Beckert,男,183,80
9230,Patrick Beckert,男,183,80
9230,Patrick Beckert,男,183,80
9231,Stephanie Beckert,女,172,73
9231,Stephanie Beckert,女,172,73
9231,Stephanie Beckert,女,172,73
9231,Stephanie Beckert,女,172,73
9231,Stephanie Beckert,女,172,73
9249,Bjrn Runald Beckman,男,181,79
9263,Franziska Amlia Lustosa Becskehazy,女,159,50
9266,Milo Bev,男,178,67
9266,Milo Bev,男,178,67
9266,Milo Bev,男,178,67
9266,Milo Bev,男,178,67
9266,Milo Bev,男,178,67
9266,Milo Bev,男,178,67
9274,Andrea Bdard,女,163,59
9274,Andrea Bdard,女,163,59
9276,ric Bdard,男,173,77
9276,ric Bdard,男,173,77
9276,ric Bdard,男,173,77
9276,ric Bdard,男,173,77
9276,ric Bdard,男,173,77
9276,ric Bdard,男,173,77
9276,ric Bdard,男,173,77
9277,Marc-Andr Bdard,男,171,70
9278,Myriam Bdard,女,161,54
9278,Myriam Bdard,女,161,54
9278,Myriam Bdard,女,161,54
9278,Myriam Bdard,女,161,54
9278,Myriam Bdard,女,161,54
9278,Myriam Bdard,女,161,54
9278,Myriam Bdard,女,161,54
9278,Myriam Bdard,女,161,54
9278,Myriam Bdard,女,161,54
9279,Mariya Andreyevna Bedaryova,女,170,70
9279,Mariya Andreyevna Bedaryova,女,170,70
9279,Mariya Andreyevna Bedaryova,女,170,70
9281,Floyd Curtis Bedbury,男,175,64
9281,Floyd Curtis Bedbury,男,175,64
9281,Floyd Curtis Bedbury,男,175,64
9296,Ryan Bedford,男,185,82
9302,Franz Bednar,男,NAN,NAN
9304,Robert Bednar,男,NAN,NAN
9306,Vladimr Bedn,男,181,80
9312,Nina Bednarik,女,160,61
9312,Nina Bednarik,女,160,61
9317,Mario Bedogni,男,NAN,NAN
9317,Mario Bedogni,男,NAN,NAN
9321,Adriano Bee,男,NAN,NAN
9333,Hedi Beeler,女,NAN,NAN
9333,Hedi Beeler,女,NAN,NAN
9333,Hedi Beeler,女,NAN,NAN
9334,Binia Beeli (-Feltscher),女,175,62
9335,Gaudenz Beeli,男,184,80
9342,Katja Beer (-Wstenfeld),女,165,51
9344,Manfred Beer,男,175,67
9344,Manfred Beer,男,175,67
9352,Joseph Beerli,男,NAN,NAN
9352,Joseph Beerli,男,NAN,NAN
9360,Ernst Beetschen,男,167,62
9370,Gary Melvin Begg,男,NAN,NAN
9371,Dale Begg-Smith,男,186,84
9371,Dale Begg-Smith,男,186,84
9371,Dale Begg-Smith,男,186,84
9372,Jason Begg-Smith,男,186,79
9388,Milan Begovi,男,180,68
9390,Gston Begue,男,165,60
9390,Gston Begue,男,165,60
9390,Gston Begue,男,165,60
9390,Gston Begue,男,165,60
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9398,Jochen Friedrich Behle,男,183,73
9399,Petra Behle-Schaaf,女,177,67
9399,Petra Behle-Schaaf,女,177,67
9399,Petra Behle-Schaaf,女,177,67
9399,Petra Behle-Schaaf,女,177,67
9399,Petra Behle-Schaaf,女,177,67
9399,Petra Behle-Schaaf,女,177,67
9399,Petra Behle-Schaaf,女,177,67
9399,Petra Behle-Schaaf,女,177,67
9399,Petra Behle-Schaaf,女,177,67
9410,Mathias Behounek,男,186,95
9413,Pamela Behr (-Knauth),女,163,58
9413,Pamela Behr (-Knauth),女,163,58
9413,Pamela Behr (-Knauth),女,163,58
9413,Pamela Behr (-Knauth),女,163,58
9413,Pamela Behr (-Knauth),女,163,58
9415,Josef "Sepp" Behr,男,NAN,NAN
9415,Josef "Sepp" Behr,男,NAN,NAN
9415,Josef "Sepp" Behr,男,NAN,NAN
9415,Josef "Sepp" Behr,男,NAN,NAN
9418,Marc James Behrend,男,185,84
9420,Jan Behrendt,男,169,70
9420,Jan Behrendt,男,169,70
9420,Jan Behrendt,男,169,70
9420,Jan Behrendt,男,169,70
9433,Sigrit Behrenz,女,164,66
9433,Sigrit Behrenz,女,164,66
9433,Sigrit Behrenz,女,164,66
9437,Christina Beier,女,170,53
9441,William Beier,男,172,64
9445,Mahmoud Beiglou,男,NAN,NAN
9445,Mahmoud Beiglou,男,NAN,NAN
9445,Mahmoud Beiglou,男,NAN,NAN
9451,Georg Beikircher,男,180,83
9451,Georg Beikircher,男,180,83
9451,Georg Beikircher,男,180,83
9456,Rena Beinhauerov (-Mal),女,NAN,NAN
9469,Jos Manuel Bejarano Carvajal,男,163,54
9469,Jos Manuel Bejarano Carvajal,男,163,54
9469,Jos Manuel Bejarano Carvajal,男,163,54
9469,Jos Manuel Bejarano Carvajal,男,163,54
9480,Vadim Nikolayevich Bekbulatov,男,186,87
9480,Vadim Nikolayevich Bekbulatov,男,186,87
9484,Zsuzsanna Bekecs,女,175,62
9484,Zsuzsanna Bekecs,女,175,62
9484,Zsuzsanna Bekecs,女,175,62
9496,Andriy Bekh,男,183,75
9514,Aydar Bolatovich Bekzhanov,男,174,70
9514,Aydar Bolatovich Bekzhanov,男,174,70
9514,Aydar Bolatovich Bekzhanov,男,174,70
9514,Aydar Bolatovich Bekzhanov,男,174,70
9514,Aydar Bolatovich Bekzhanov,男,174,70
9536,Amalija Belaj (-Arbeiter),女,NAN,NAN
9536,Amalija Belaj (-Arbeiter),女,NAN,NAN
9539,David Martin "Dave" Belam,男,171,68
9539,David Martin "Dave" Belam,男,171,68
9539,David Martin "Dave" Belam,男,171,68
9539,David Martin "Dave" Belam,男,171,68
9539,David Martin "Dave" Belam,男,171,68
9539,David Martin "Dave" Belam,男,171,68
9539,David Martin "Dave" Belam,男,171,68
9558,Aleksandrs Beavskis,男,183,85
9561,Tanith Jessica Louise Belbin,女,167,52
9561,Tanith Jessica Louise Belbin,女,167,52
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9569,Elena Belci-Dal Farra,女,160,57
9571,Felix Belczyk,男,179,84
9571,Felix Belczyk,男,179,84
9571,Felix Belczyk,男,179,84
9571,Felix Belczyk,男,179,84
9571,Felix Belczyk,男,179,84
9574,Dana Beldov-Splensk,女,172,68
9574,Dana Beldov-Splensk,女,172,68
9584,Alexei Beletsky,男,177,NAN
9620,Aleksandr Sergeyevich Belkin,男,165,68
9622,Sabine Belkofer,女,170,62
9635,Florence Elizabeth Bell,女,156,59
9635,Florence Elizabeth Bell,女,156,59
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9637,Andrew Graham Bell,男,181,79
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9649,Martin Neil Bell,男,180,82
9651,Pamela June Bell,女,174,60
9660,Nancy Rebecca Bell-Johnstone,女,167,57
9660,Nancy Rebecca Bell-Johnstone,女,167,57
9660,Nancy Rebecca Bell-Johnstone,女,167,57
9664,Marc Bella,男,176,64
9664,Marc Bella,男,176,64
9669,Kacey Lee Bellamy,女,170,66
9669,Kacey Lee Bellamy,女,170,66
9673,Scott Bellavance,男,170,57
9676,Andr Belle,男,NAN,NAN
9697,Phillip "Phil" Bellingham,男,185,84
9697,Phillip "Phil" Bellingham,男,185,84
9697,Phillip "Phil" Bellingham,男,185,84
9705,John Bellio,男,178,82
9709,Uwe Bellmann,男,180,75
9709,Uwe Bellmann,男,180,75
9709,Uwe Bellmann,男,180,75
9709,Uwe Bellmann,男,180,75
9709,Uwe Bellmann,男,180,75
9709,Uwe Bellmann,男,180,75
9709,Uwe Bellmann,男,180,75
9720,Marco Bellodis,男,180,81
9739,Antonella Bellutti,女,180,73
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9747,Stefania Belmondo,女,158,45
9761,Andrey Nikolayevich Belokrinkin,男,180,74
9761,Andrey Nikolayevich Belokrinkin,男,180,74
9761,Andrey Nikolayevich Belokrinkin,男,180,74
9766,Miloslav Blononk,男,NAN,NAN
9776,Vladimir Pavlovich Belousov,男,173,78
9776,Vladimir Pavlovich Belousov,男,173,78
9777,Yevgeny Vladimirovich Belousov,男,183,86
9777,Yevgeny Vladimirovich Belousov,男,183,86
9778,Lyudmila Yevgenevna Belousova (-Protopopova),女,160,46
9778,Lyudmila Yevgenevna Belousova (-Protopopova),女,160,46
9778,Lyudmila Yevgenevna Belousova (-Protopopova),女,160,46
9780,Aleksandr Belov,男,182,60
9780,Aleksandr Belov,男,182,60
9781,Anton Sergeyevich Belov,男,192,92
9785,Yevgeny Nikolayevich Belov,男,185,78
9785,Yevgeny Nikolayevich Belov,男,185,78
9789,Yelena Pavlovna Belova (-Kalyanova),女,172,58
9789,Yelena Pavlovna Belova (-Kalyanova),女,172,58
9798,Sebastin Beltrame,男,185,76
9798,Sebastin Beltrame,男,185,76
9810,Maksim Eduardovich Belugin,男,197,115
9810,Maksim Eduardovich Belugin,男,197,115
9813,Olena Belusovska,女,NAN,NAN
9817,Aleksandr Vladimirovich Belyakov,男,178,74
9817,Aleksandr Vladimirovich Belyakov,男,178,74
9819,Gennady Vladimirovich Belyakov,男,171,84
9819,Gennady Vladimirovich Belyakov,男,171,84
9821,Viktor Belyakov,男,173,69
9821,Viktor Belyakov,男,173,69
9821,Viktor Belyakov,男,173,69
9824,Lyubov Borisovna Belyakova,女,160,57
9825,Olga Vladimirovna Belyakova,女,175,60
9825,Olga Vladimirovna Belyakova,女,175,60
9825,Olga Vladimirovna Belyakova,女,175,60
9825,Olga Vladimirovna Belyakova,女,175,60
9830,Aleksey Belyayev,男,180,77
9833,Yevgeny Prokopyevich Belyayev,男,188,91
9833,Yevgeny Prokopyevich Belyayev,男,188,91
9833,Yevgeny Prokopyevich Belyayev,男,188,91
9833,Yevgeny Prokopyevich Belyayev,男,188,91
9833,Yevgeny Prokopyevich Belyayev,男,188,91
9833,Yevgeny Prokopyevich Belyayev,男,188,91
9833,Yevgeny Prokopyevich Belyayev,男,188,91
9946,Jaroslav Benk,男,181,82
9946,Jaroslav Benk,男,181,82
9964,Aristeo Benavdez,男,NAN,NAN
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9967,Pavel Benc,男,172,70
9980,Andrej Benda,男,193,95
9982,Jan Benda,男,192,96
9982,Jan Benda,男,192,96
9982,Jan Benda,男,192,96
9994,Martin Bendk,男,187,95
9994,Martin Bendk,男,187,95
9994,Martin Bendk,男,187,95
10002,Mrton Zoltn Bene,男,184,87
10002,Mrton Zoltn Bene,男,184,87
10010,Sascha Benecken,男,178,74
10015,Enrico Benedetti,男,NAN,NAN
10021,Maja Benedii,女,172,60
10021,Maja Benedii,女,172,60
10021,Maja Benedii,女,172,60
10021,Maja Benedii,女,172,60
10026,Brane Benedik,男,NAN,NAN
10026,Brane Benedik,男,NAN,NAN
10027,Grega Benedik,男,183,82
10027,Grega Benedik,男,183,82
10030,Kristinn Benediktsson,男,175,68
10030,Kristinn Benediktsson,男,175,68
10030,Kristinn Benediktsson,男,175,68
10030,Kristinn Benediktsson,男,175,68
10030,Kristinn Benediktsson,男,175,68
10030,Kristinn Benediktsson,男,175,68
10030,Kristinn Benediktsson,男,175,68
10065,Claes Hkan Bengtsson,男,189,78
10065,Claes Hkan Bengtsson,男,189,78
10065,Claes Hkan Bengtsson,男,189,78
10065,Claes Hkan Bengtsson,男,189,78
10065,Claes Hkan Bengtsson,男,189,78
10065,Claes Hkan Bengtsson,男,189,78
10067,Leif Georg Folke Bengtsson,男,180,78
10083,Per Olov Bengtsson,男,189,82
10083,Per Olov Bengtsson,男,189,82
10083,Per Olov Bengtsson,男,189,82
10083,Per Olov Bengtsson,男,189,82
10083,Per Olov Bengtsson,男,189,82
10094,Reginald Joseph "Reg" Benham,男,183,82
10095,Stanley Delong "Stan" Benham,男,NAN,NAN
10095,Stanley Delong "Stan" Benham,男,NAN,NAN
10101,Aleksi Benianidze,男,184,80
10101,Aleksi Benianidze,男,184,80
10139,Rok Benkovi,男,181,62
10139,Rok Benkovi,男,181,62
10139,Rok Benkovi,男,181,62
10142,James Randolph "Jamie" Benn,男,189,94
10144,Anthony Benna,男,172,76
10144,Anthony Benna,男,172,76
10176,Margaret Helen Bennett (-Anthony),女,NAN,NAN
10193,Denise Benning (-Reid),女,154,47
10196,Alejandro Christian "Alex" Benoit Zurcher,男,NAN,NAN
10196,Alejandro Christian "Alex" Benoit Zurcher,男,NAN,NAN
10196,Alejandro Christian "Alex" Benoit Zurcher,男,NAN,NAN
10197,Andr Benoit,男,178,80
10197,Andr Benoit,男,178,80
10199,Maurice "Moe" Benoit,男,180,81
10202,Tessa Benoit,女,167,54
10202,Tessa Benoit,女,167,54
10204,Lino Benoni,男,NAN,NAN
10212,Antony Lee "Tony" Benshoof,男,185,91
10212,Antony Lee "Tony" Benshoof,男,185,91
10212,Antony Lee "Tony" Benshoof,男,185,91
10224,Stuart Benson,男,195,93
10226,Troy Robert Benson,男,NAN,NAN
10229,John Peale "Johnny" Bent,男,NAN,67
10231,Nike Lovisa Bent,女,164,73
10231,Nike Lovisa Bent,女,164,73
10231,Nike Lovisa Bent,女,164,73
10253,John Benton,男,185,95
10254,Noureddine Maurice Bentoumi,男,176,70
10264,Macarena Benvenuto Gutirrez,女,162,56
10268,Stanislav Benyov,男,189,90
10270,Laura Benz,女,172,63
10270,Laura Benz,女,172,63
10271,Sara Benz,女,163,55
10271,Sara Benz,女,163,55
10272,Josef "Sepp" Benz,男,180,81
10272,Josef "Sepp" Benz,男,180,81
10272,Josef "Sepp" Benz,男,180,81
10272,Josef "Sepp" Benz,男,180,81
10278,Ji Beran,男,171,74
10278,Ji Beran,男,171,74
10278,Ji Beran,男,171,74
10278,Ji Beran,男,171,74
10278,Ji Beran,男,171,74
10278,Ji Beran,男,171,74
10278,Ji Beran,男,171,74
10280,Josef Bernek,男,188,86
10284,Kateina Bernkov,女,160,49
10284,Kateina Bernkov,女,160,49
10286,Bryan Wallace Berard,男,185,86
10291,Marcel Beraud,男,NAN,NAN
10292,Gustav "Gustl" Berauer,男,NAN,NAN
10292,Gustav "Gustl" Berauer,男,NAN,NAN
10292,Gustav "Gustl" Berauer,男,NAN,NAN
10293,Boidar Beravs,男,176,74
10293,Boidar Beravs,男,176,74
10294,Slavko Beravs,男,178,78
10294,Slavko Beravs,男,178,78
10306,Manuela Berchtold,女,164,58
10306,Manuela Berchtold,女,164,58
10313,Gheorghe Berdar,男,176,71
